pasta,arquivo,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,rms,centroide,largura,contraste0,contraste1,contraste2,contraste3,contraste4,contraste5,contraste6,planicidade,rolloff,zcr,assimetria,curtose,variancia,classe
2,169098-7-4-3.wav,-124.83298013246598,109.26788956100053,17.377764366526353,1.3906087517890424,-4.48068636723503,-1.5742576874525063,7.273326962346622,1.3938539270863592,-3.0279937912521864,-5.461851579028616,-5.330921640800017,-0.04097161849503073,-3.666607396511166,0.07169274,1648.3681454330012,2037.9587446518537,18.570940192870818,11.905968405403735,17.114442665049832,16.394611170767085,17.368871117754075,15.0148090527795,36.22174114146961,0.020216,4029.5138888888887,0.09791589161706349,-0.042152632027864456,1.3985047637646826,0.005415616,7
2,169098-7-4-4.wav,-116.62997074106839,110.81742090563426,12.35631387633375,0.5080712718642205,-7.41244794883161,-1.6887536406382015,7.7629481028122305,2.7853245408983582,-3.736322279966497,-5.3156854410193795,-6.918734495503313,0.8805987996181922,-3.7880101251118647,0.07508545,1610.5690880077168,1946.207075760617,18.176447832191876,11.674746009514338,16.571218472209825,16.54888621090473,17.510334703004563,15.455137097566197,34.92895679398287,0.021998087,3738.28125,0.0933469742063492,-0.04368135705590248,1.3650243236150752,0.0059235366,7
2,169098-7-4-5.wav,-104.81755509123626,106.95583717529159,8.874591374616266,2.2629043018712642,-8.33794056828383,-0.39093258275758264,7.549505460981132,2.3635674136491884,-1.9574617126073368,-4.760381212799871,-9.823048334230817,-0.616509300885982,-6.340953252888746,0.0823886,1644.3333283705472,1937.4153868730623,17.241156766577955,11.967295435394337,17.466405798024233,15.855736452154924,17.258783635354817,15.191219832843869,35.32346828766106,0.023538342,3806.3616071428573,0.09349810887896826,-0.09539487212896347,1.2016155659012062,0.0071893996,7
2,169098-7-4-6.wav,-84.50537978603016,110.61912567524051,-5.210793548708988,3.873937344309475,-10.526290593803605,0.47748729447179744,9.372936724668724,1.5072256449198125,-2.89222738835632,-6.5301173820042235,-13.600672169506815,-2.4681030586629316,-4.603286475675741,0.09704899,1540.969100321991,1763.537614641873,18.498702580194763,11.73729310249542,17.52469749178867,15.814265374656266,17.41075377450772,15.770327043074191,34.472963482778724,0.020149495,3291.6666666666665,0.09424215649801587,-0.06905794143676758,0.7705838218094039,0.009722888,7
2,169098-7-4-7.wav,-89.71475936961663,120.07263039757504,-9.848124817774806,3.991438896062129,-9.749196405667819,-1.083974228526579,9.993523544660253,3.3757592906738907,-3.206436990899863,-8.314004491265205,-12.810931183114487,-1.8471103155392807,-1.9190066623485575,0.09752313,1405.7812735471582,1635.589451727637,19.66409262714401,11.505188941901771,17.306162473460756,15.431591768034453,17.806924450621285,16.179930129953245,33.576250735052895,0.015624383,2819.878472222222,0.08734809027777778,-0.014420890249311924,0.6416870463444484,0.009713124,7
2,169098-7-4-8.wav,-93.12790983097575,121.69826179148576,-7.49680455339201,-0.6377346709548136,-7.956675159545687,-4.77061202493064,9.551687405761133,2.990542900831389,-2.9605908407615664,-8.45356613481353,-7.965020284104454,0.023744123248796902,-1.4498584276573383,0.09223702,1422.3444553579664,1685.523769866776,20.520208892468514,11.357845255141122,15.798256833760794,15.296701687452588,18.144545702974344,16.173484738895795,34.07685059928197,0.016771844,2818.3283730158732,0.09154498387896826,0.0588020458817482,0.7734878413856463,0.008711443,7
2,169098-7-4-9.wav,-75.19034490607118,118.00206141787426,-14.569427637656407,-2.475140021189214,-11.073473319808047,-6.0135729687452315,9.701694358231398,-0.8170671048886942,-4.62568894407553,-6.5992907581999285,-4.332131780827573,2.71766053768091,-1.0041511454918868,0.100776464,1495.945154018855,1677.128867780713,18.74387806329324,11.25508136851702,15.376104849177441,16.529339673323015,18.571110537004998,16.62702446557905,34.57416857865582,0.019934509,2885.7266865079364,0.1053679935515873,0.11220722645521164,1.6141736858585123,0.010761755,7
10,169261-6-0-0.wav,-479.93534071579165,79.67730539005713,15.424347765478881,16.629708954605817,-4.5939101047764845,0.6340375884331881,-3.7666340138791052,1.2836434234938687,-4.141431878210062,-1.1692640287535392,-4.6110540205603305,-0.6572171688517995,-4.2150996902078335,0.014900824,1678.3406686895212,1866.865966381789,14.243301098558028,9.872353754209238,12.898919101623282,14.593140030932782,14.265896153132015,14.2407207499277,20.846530404077992,0.056137018,3760.6670673076924,0.10284893329326923,-3.7300705909729004,318.40913663108245,0.0011820884,6
4,169466-4-0-12.wav,-79.90671868594555,93.7578493460736,-10.976058928260768,8.278139278098177,-6.521636655077668,8.997667661572443,-7.431097574724555,7.312817555348324,-5.208872197268308,3.823743614092499,-2.703475076757187,1.8018298303694988,-3.4510213436654964,0.069622055,1823.6688661764572,1840.344404911794,19.32422365256218,12.04022986003953,13.846133694528309,16.464638854794845,15.522686891697965,15.532307657653087,35.76394765124914,0.04803398,4033.4201388888887,0.1302160838293651,0.06599084287881851,0.44193880611833736,0.0050049364,4
4,169466-4-0-7.wav,-120.83119985699858,96.4021523499526,-5.144777591941938,13.636205682416268,-5.5817137788247875,13.440471461878264,-3.7139623374182213,4.796194375310524,-3.7365138999370937,1.501996950996298,-2.205501116585727,4.271115202766252,-6.6420636369641475,0.059569877,1744.8332907987622,1831.024250184361,26.22194409243411,13.137746167428652,14.829101801013671,15.774132517874285,15.536258850861564,15.503816120804272,34.070774081468535,0.03502126,3875.9920634920636,0.10754200768849206,-0.03680374100804329,1.384115863403733,0.0041565807,4
4,169466-4-0-8.wav,-158.8871365890746,100.99546572803169,-6.141043864820301,20.677931563902174,-1.6828835328337135,13.636036852517297,-0.8409923375696448,6.0195380148644935,-2.8619062826039174,1.236233934410419,-1.3884064850478637,2.494349885934895,-3.6477495614810214,0.047647774,1614.1018044325951,1777.8132624695245,22.885236020511936,12.22262595787044,14.60452924931926,15.407250748781598,14.956995920293327,15.41639683643439,32.544357548568016,0.027583305,3584.3874007936506,0.08884393601190477,-0.055178962647914886,2.967896879501356,0.0028056514,4
4,169466-4-1-3.wav,-91.53057290726802,81.04220045808445,-5.941046711759321,15.667883596067853,-2.6886180122485643,10.259098887230829,-4.096068476578831,5.2682354104286455,-4.934505773578866,-1.2335157921239275,-2.6607533516924002,-0.3630357446580932,-4.044822961365612,0.059637174,2040.9520511287312,1954.5950813480874,20.98455681889924,12.036111441047874,13.292364535656889,14.715329474273682,14.479194676145337,15.154332412555394,35.77176874328853,0.0727759,4370.287698412699,0.1463293650793651,0.01101577840745449,1.0338073990704721,0.003839272,4
4,169466-4-1-5.wav,-110.35916195471292,84.79491807004088,-3.523046417319374,18.73941974752263,-3.509203083248762,13.398052317883572,-4.676422124246706,5.316908905523108,-2.82271721102349,-2.4378235041641667,-5.15454487276005,1.2006501645802448,-4.1186759281668115,0.05563257,1943.8914712569872,1922.0974101580885,22.317978481796096,12.005297430448879,14.065460391825175,14.842835199466716,14.073673749060879,14.900716399202443,34.621827757617396,0.059209056,4237.475198412699,0.12826683407738096,-0.052004557102918625,0.7672144369850287,0.00334519,4
4,169466-4-1-8.wav,-131.57181830082877,92.31718600060184,-2.4457226198206423,13.940441959972544,-5.399480197717875,14.841549413871848,-5.208096729529095,6.837039905859125,0.19178661610338835,0.10653819782447102,-1.05783258557218,5.468364319898365,-5.657035065520784,0.047112174,1814.5939551326103,1873.9921625633947,15.682267654005036,10.931238786352495,12.688720726164881,14.209611237381623,16.49294300719366,15.58811076682929,34.43227420953925,0.04837923,4032.1180555555557,0.1283443390376984,-0.049861419945955276,2.915391511199883,0.002462462,4
4,169466-4-2-17.wav,-117.20818162673962,84.22444248236415,-9.383223596280919,14.08013230473371,-7.694669567043662,10.844581383284353,-3.4039769190131457,3.058849092773146,-5.764839659537144,-2.2268195663311583,-4.161942026436854,0.7281384740592808,-7.41639346804459,0.047990546,1981.0442932269425,1893.0416186377106,20.89358328255058,13.195038420921152,14.96654183438209,15.116563731110906,15.430004244966629,15.38221799208803,35.024488841070635,0.06319729,4194.320436507936,0.15087890625,-0.026680627837777138,2.2101474342098832,0.002713581,4
4,169466-4-2-18.wav,-103.09210935032131,87.77257780088557,-9.36628782286833,10.472125724221474,-7.9818988121574295,10.274514687607796,-4.120263692293074,2.6478686331160546,-6.632038842532994,-3.665693734000505,-4.9983245708943365,0.8573379028724163,-7.187584949659875,0.056010082,1923.6672575593473,1879.508509517466,21.966721025550207,13.736274377129709,15.04447956833119,16.263270672889426,15.383537654229993,15.52552655861797,35.33532602865136,0.05723299,4130.394345238095,0.1399197048611111,-0.06778377294540405,1.569716414961574,0.0035760878,4
4,169466-4-2-2.wav,-81.79351485233313,73.97240941673853,-11.965743208646474,14.746071738779102,-4.509948380872797,13.272392464269556,-4.845876499512868,3.4179793126880944,-1.60410984747309,1.7766480281691757,-4.275085805581944,-3.444083929232588,-6.753140369953358,0.057985943,2147.2320859783945,1947.1167550590842,23.90174941035557,12.000224225011905,14.674880011802298,15.316280070078648,14.80417360299163,15.134421716873131,36.10133425006982,0.08183917,4460.31746031746,0.16360909598214285,0.013544323854148388,-0.008091626703625732,0.0034089973,4
4,169466-4-2-21.wav,-68.32132959876411,85.62943817406799,-24.189227721726496,13.25988754901048,-7.803824685375519,6.121748847138086,-2.134683676321814,1.8508452980158587,-6.726566763752835,0.13250373033648158,-4.909398118533789,-0.9973990154452544,-7.076681530094748,0.067797735,1947.1773335798634,1769.482253962394,20.922842848678382,12.399582419857133,14.870654766509615,15.54722240982662,15.071270851347215,15.742305334307941,35.513396655324115,0.06410767,3872.3958333333335,0.15792410714285715,0.016629759222269058,0.24788989135827455,0.0047223405,4
4,169466-4-2-4.wav,-31.464568538059027,95.06358779297629,-14.52050405510278,9.29777457399697,-13.446839424391502,3.2413640691243395,-12.44623949231067,-2.457778852885009,-6.805048140648401,0.42749711089479525,-5.81899123312183,-1.6334166826982668,-4.148874063844232,0.12890317,1781.4882516996167,1762.240679827261,26.08345624312602,11.851827328051492,13.660755925143267,15.947334543513518,14.825125306922088,14.896087331084043,36.817222740487715,0.04790222,3732.2048611111113,0.12911163814484128,-0.0010673237266018987,2.6223100545457205,0.01989661,4
4,169466-4-2-6.wav,-69.45039424108603,81.14296970903072,-19.74180103233304,11.248667097359894,-9.236365736616982,5.434364549411437,-7.353554949377418,0.3930053669178847,-7.950553026878081,-2.1186212073510253,-6.821962776011587,-0.13497741199669455,-6.37922223215548,0.07077712,2040.2220828852355,1827.947117170553,21.297510812012472,12.801113726996409,15.927286446950644,16.20818709145663,14.756892854510047,15.162924081205569,35.73761407855495,0.076364875,4116.071428571428,0.16652328249007936,-0.09855958819389343,3.519096224646189,0.0057799686,4
4,169466-4-2-8.wav,-100.94340207767314,88.18649807693755,-20.006521347923353,7.42262709182518,-7.824784189967897,8.741695799878325,-7.018467056508239,2.2191910577876444,-7.2683399274336375,-1.2920078416381042,-5.405700297464891,0.7248821491697166,-7.010500712561502,0.05375162,1935.5809250654502,1801.8698762648903,20.60708613694188,13.402808989463475,14.745390365087976,15.490420319054774,14.850035835726292,15.705130413331073,35.01476775389828,0.063225314,3980.77876984127,0.15728469122023808,-0.03708662837743759,1.3460432417802481,0.0032573629,4
4,169466-4-3-1.wav,-28.50458978509647,48.88324164322122,-18.30776561090261,17.077356871971357,-18.12333266545552,12.961014139922668,-6.407766334375012,1.2160801723487065,-1.8918373233885715,2.3682608991333627,-7.457950416453185,-1.7561984222300322,0.44060080935463836,0.09974562,2573.3445920746044,1901.991490547748,18.28844716080114,10.769104802522227,13.340816509132429,14.78935130302602,15.09365906563488,15.57512647530076,40.67281646514742,0.13060178,4702.814980158731,0.2873108878968254,-0.01398512814193964,2.2589734795755545,0.012273632,4
4,169466-4-3-10.wav,-40.422737015659756,28.07464337218364,-13.63991479769649,19.443922701271855,-19.55803065224972,17.892678291445364,2.9621220606913745,1.0797989749652375,-2.630192889074651,7.3627240966046825,-7.02202738520726,3.686574340115327,2.7511577182170837,0.086301826,2937.747754347169,1922.7291575786553,17.997196617011717,12.126146975836141,14.02907067733755,15.738755252144744,17.191110106492477,17.65481741816882,41.590049184197,0.13620701,5072.606646825397,0.3303648933531746,0.005254510324448347,0.45266387491453575,0.007724641,4
4,169466-4-3-12.wav,-16.70331657161264,37.292293782131374,-13.55110107157121,24.932208720558254,-16.00413327495128,15.399995463406839,6.2576629129213694,-1.0230568034399978,-6.016842163717022,8.74986100156528,-6.383847207889536,3.6505658577355122,3.848491593950499,0.113227084,2763.490371369049,1918.2666500768878,17.205549040970855,12.666723234521653,15.360398385901886,15.16466277664716,16.026652722200094,17.8816679038665,40.573820091987876,0.12424055,4931.423611111111,0.2882641989087302,0.027148239314556122,0.38260103162452364,0.013569658,4
4,169466-4-3-14.wav,-24.471110087672795,35.856145007126635,-16.390730287511694,20.661046921624557,-18.52314363033363,14.046422218356778,-0.2977783570111097,-2.212547188799046,-3.211999539725694,7.028017709611726,-7.853537109258903,3.305360398925459,1.0084777769592788,0.09771908,2822.962812343424,1906.7540122204814,14.68899830641619,12.87469716796163,14.963866548183283,15.808075901444694,16.19269094428793,17.071431866883714,40.930931176888606,0.14892016,4950.086805555556,0.3180726066468254,0.022268028929829597,0.8516304986726473,0.010467892,4
4,169466-4-3-3.wav,2.8720143800307945,43.87968820396603,-16.413431365722786,22.344638036312425,-15.668777218279109,12.135159284438634,-3.23340277648064,-4.866668066872002,-5.764499884566111,5.990835159099013,-10.536336123222942,-0.8979209537186366,-0.49522062717269383,0.12222579,2657.0957002112714,1907.0947929865617,16.860687410681315,10.97248477474914,12.515786085355424,15.359556536929022,14.730619658194724,16.561755176756826,40.67455268551096,0.14921485,4817.584325396825,0.28271096850198413,-0.011297684162855148,0.7731739183387614,0.015789583,4
4,169466-4-3-7.wav,-31.110613037112223,66.16835111947238,-7.400115475709154,18.23209828215346,-25.19541752984746,5.199852163340195,-11.519949462910727,-5.402834510948893,-8.775910049398044,-0.28179129495604405,-9.21656487604489,0.7011965880807343,-1.4615607152581342,0.1283752,2249.1535804604932,1862.6505544467989,19.920791268247758,10.82766671609132,14.702067626647683,17.24918537900118,15.860629066701838,15.636319181473077,39.73161029976296,0.08342532,4425.347222222223,0.20594618055555555,-0.04677066579461098,3.4112136653740484,0.020537538,4
4,169466-4-3-8.wav,6.520290208020344,54.0768681360148,-16.888785316213912,12.816628440512108,-30.342480750052538,1.0419665837792025,-9.297944118787463,-2.273868490634101,-3.491544772959364,7.210657095547333,-9.017247528880247,0.11651795169783465,-0.9715604733645816,0.15460448,2469.5216610727957,1886.5658487525372,19.525617162120295,11.179372907886554,14.659619502023158,16.697461916448013,16.098824651997173,16.697320412306148,40.73167756364228,0.1000327,4674.479166666667,0.2380526103670635,-0.01016769278794527,2.0627269360248066,0.028024102,4
4,169466-4-3-9.wav,-13.930342973213934,51.90859077854444,-13.102934380818276,15.530547754175293,-27.89452750804611,7.538778514726038,-4.570710715740271,0.44568008710402934,-1.7641275252012705,8.796171612906235,-7.739128598323665,-0.4884101409059393,0.8500574192538576,0.12985338,2529.5472578750664,1899.3212689662805,18.477786322707445,11.367463617509925,12.819091363103347,15.308172726869888,16.07787748870779,16.77912282869167,40.829028331475406,0.09995997,4689.422123015873,0.25861855158730157,-0.018986718729138374,3.609486950819642,0.02155199,4
3,170015-3-0-0.wav,-422.6541818920599,56.9755733983076,-86.51959509266945,-27.117461990769268,-32.20247463101176,-20.032768110671395,11.653144052984224,-4.1113985665296084,11.511973444062045,28.200697749335255,27.269268148727225,11.59151892858781,-18.778723139535686,0.020385865,1587.909109110092,1317.3731399931555,19.34997605308223,10.431697133411824,13.348411061777924,23.617350962532214,21.82887283507926,18.748629519307435,21.456463667111986,0.006316959,2749.1776315789475,0.1083727384868421,0.05955164134502411,11.66041593629123,0.0009603792,3
7,170243-1-0-0.wav,-171.25555100753655,89.28495414577216,-27.995334061152644,-4.1647222156358765,14.150592130390024,12.263900778064002,7.188514307384426,-12.522789806776316,-9.010620859845314,4.038529545254609,-10.831445363689689,-4.34649572621321,1.4907184425172864,0.084570184,1649.118234461892,1574.8787694761613,10.909566563668081,11.53842805759899,20.526767844223272,24.312597395891704,30.578488175521045,24.666420610543593,24.057256062276792,0.0077095823,2730.46875,0.0758056640625,0.34686240553855896,3.753667877428147,0.0070335506,1
10,17074-1-0-0.wav,-287.38246996805356,139.67283127228123,12.82974335987328,51.891203736409686,-1.0084358868047747,4.331684210688352,10.985567143623387,-4.086228498351553,4.114311674085554,9.255668864553954,-6.634335953782131,9.883721220563693,-1.1073053509094093,0.044744223,749.3888676525429,1277.5263329489633,16.070098754986585,12.209241529900764,13.27427155794229,16.976903187329455,14.336250078565028,20.059745610029697,23.029346533775602,0.0014135694,1679.976851851852,0.029260706018518517,0.07697603106498718,0.6562308425866199,0.0022742478,1
7,171165-9-0-103.wav,-168.9695535395817,99.40168996117389,-37.82559853966792,26.073627765826892,-9.547193205605383,12.594774604855319,-20.835128173257594,-8.797510784099977,-17.9125938813737,-10.741593003211248,-9.08042523951052,-7.4815050755825245,-8.27228632747013,0.049502797,1533.0933608253351,1422.3140467629112,17.396288579528047,16.510919164507996,22.027421291423064,22.632019742926772,23.953035636164735,25.086351473169184,35.28398936044474,0.0045250086,2916.4186507936506,0.13162279885912698,-0.15317073464393616,2.6576225261410524,0.002828843,9
7,171165-9-0-15.wav,-198.97735214276298,89.96404750793674,-33.90490914439563,19.624738185822622,-8.784795175409274,11.689603753672946,-6.306136477813467,-0.22786954248007724,-10.269835902281415,-5.8565949093967635,-6.222052387580576,-2.188544035613409,-8.496549790361403,0.05482926,1542.375294518073,1386.5249444119995,19.708123611434353,15.620716554173407,22.48075492208748,26.36555886439177,25.647458950955812,26.145451235452146,35.05110664304023,0.0026376424,2805.7415674603176,0.14117140997023808,-0.05931133031845093,2.0926528815789656,0.0036255212,9
7,171165-9-0-19.wav,-202.78986871167095,91.5441490099408,-38.237017789343234,13.690408987337964,-14.324194403116842,9.27361049428084,-9.356178134727754,0.01150810108772583,-8.664857810430743,-8.268259067176322,-10.355996747119349,-6.054507011276106,-6.221380109793324,0.05873589,1556.6982344656778,1350.8467455786265,16.998087310954787,14.890414824869577,22.22631123970652,26.701220723007378,26.543394617533,27.19821828370749,35.6480044412182,0.002153524,2805.8655753968255,0.13884626116071427,-0.06552116572856903,3.290609505316743,0.0044129374,9
7,171165-9-0-54.wav,-188.09500099734493,87.20172236490964,-40.92038400480498,13.087139823363906,-18.41681087220824,6.917691999591861,-10.833262325407764,-4.213490764630908,-12.16115014507822,-11.188993907079821,-8.676626546938438,-4.205505506230186,-10.215735721596504,0.06132971,1546.2759945826253,1347.3893586484458,17.26035805100717,17.05875091814891,23.98332836344979,26.228269357751074,27.158871519118136,27.16140100073625,35.50731338643737,0.002096251,2802.4553571428573,0.1414736793154762,-0.06854324042797089,1.215745614106944,0.0040939627,9
7,171165-9-0-70.wav,-192.84607596720676,88.33261967807753,-35.51485913387491,16.24486916814939,-10.123979386329006,9.542904617894486,-16.28648292652283,-5.113377599422025,-13.751979061105397,-5.67038186648226,-6.698518704947123,-3.987409494268344,-1.9910375753532785,0.06157327,1604.1673621115053,1410.9425576243805,15.584838308019577,14.478639787734117,23.02699263973761,23.3986430743915,26.10341669842442,25.99092902635459,36.22216157976946,0.0029203987,2950.0868055555557,0.1337154327876984,0.029204079881310463,4.07216383209895,0.004773057,9
7,171165-9-0-84.wav,-178.03400851742353,82.48246123617749,-36.83843525472239,20.391868681082922,-9.252906782978203,8.104477145996471,-13.830803718120873,-0.9437514519017336,-14.330748852178873,-10.669149428693958,-9.158224537815524,-4.917055260978798,-8.435806251994466,0.06300311,1671.6308210316047,1430.4210680017286,14.863071400313594,13.51149455289018,22.23458375447202,25.793588353172474,26.520941637495373,27.591702697698143,37.02786655166569,0.0035710747,3052.8893849206347,0.15371558779761904,0.09827998280525208,1.8292516507753742,0.004495546,9
7,171184-9-0-17.wav,-181.52988123473307,109.20205452201283,-25.355286223179366,39.318889252023624,-1.3211225372470174,10.753703467897113,-0.5431857273318771,4.943300398043074,-6.160206140476448,4.894789855775413,-4.147416694011282,4.617758443736189,-1.1040768787792463,0.035751555,1498.9277401664135,1529.5225324889525,24.709325340838685,15.93211705781156,16.015019433437917,16.75272669654895,15.958383702371227,17.034596015837202,30.751302792428213,0.016624965,2997.6438492063494,0.10152762276785714,-0.11301250755786896,0.2590231978126476,0.0013137895,9
7,171184-9-0-18.wav,-142.26634965573228,99.34541582193775,-31.71687425096273,32.796546828736254,-1.165097460199509,6.2293550296937035,0.7247932389901738,4.743251001600568,-7.679527189542467,5.9945896011866315,-4.927968926195367,5.7721672358318985,0.30009694540403486,0.042157356,1686.9358771996513,1575.4646945279096,23.99543140744486,13.410428461541974,15.182184835958848,16.33599752249721,15.637641954956168,17.106432614358347,32.25716495227531,0.03327015,3164.310515873016,0.13431609623015872,-0.0017693288391456008,0.382512080417436,0.0018487711,9
7,171184-9-0-19.wav,-153.96863201863627,102.93217455273049,-32.984544010132915,27.888763397146093,-1.440814617377375,5.4106362223703615,-2.101776749528725,2.9774277140371055,-7.621070289653603,1.6062347894184812,-5.499894915148012,5.702862992273882,-1.0651319936383257,0.036164243,1663.0244932812977,1552.240619063897,22.21617841342268,12.383223662420644,14.48789742250222,17.326912462690604,15.765179434353412,16.841971435091363,31.788445529343548,0.035015907,3102.120535714286,0.13906327504960317,0.036577701568603516,1.263893521553383,0.0014558103,9
7,171184-9-0-23.wav,-187.26808617046635,113.69304962688419,-44.48550358554689,24.138156955579195,1.77121380580649,11.835985391755475,-3.075466061645197,4.105457556688849,-7.818677909663719,-1.3935765387274086,-2.5264794858905995,4.456608421342546,-3.6607368595568706,0.02627654,1544.7413188049916,1419.423283150658,21.0075407544016,11.288394976011036,15.540192764803223,15.440153025996214,14.905839873578367,17.601952717620296,30.30684396556264,0.025229452,2812.251984126984,0.13204132564484128,0.016709359362721443,0.20063687301058097,0.0006998186,9
7,171184-9-0-6.wav,-196.76503176842408,103.85713894465378,-38.560266528407716,26.154182999630738,-4.370683249557378,5.795873442215665,-5.815936958663401,5.891438760417584,-5.162477236327479,3.2631303727594867,-0.4278761652342223,4.315674438391886,-0.16242933893242764,0.025095247,1637.4049366395932,1489.0240141602715,20.322310212987762,15.037612417630577,17.320080842029554,17.551200430751486,16.498402898808727,17.758141198291383,30.588990730509877,0.025666928,3030.753968253968,0.1380828373015873,-0.0017797854961827397,0.5527495558413471,0.00066023483,9
7,171184-9-0-7.wav,-170.69643767997627,98.337817984713,-41.78368548322644,25.131320787936392,-6.488679043263248,2.237057385900833,-3.778796871072415,3.0563101466685394,-7.450576755927722,4.566006673034484,1.583922047012051,3.4348157819491907,-3.9635733320646658,0.030899635,1728.3267253700142,1503.817950435943,21.090229618609133,15.710664540176936,16.467986351290694,17.60101953325766,17.031650166019144,18.022229980674492,30.498573595986826,0.03135197,3119.7916666666665,0.1536535838293651,0.02207300253212452,0.5642891691437129,0.0009919499,9
10,17124-1-0-0.wav,-114.58625741938286,76.48605686046139,-97.5104423548562,27.92722052684084,-6.533183893208542,8.190060380481082,1.0499558681106904,17.52504115471553,-14.082861514113041,1.788851462135475,-3.8629595526079723,3.0558017399164363,-4.1220873305206185,0.102054745,1955.9600506079341,1137.2249661564972,14.031689827056116,10.627985030288677,18.22899267595058,21.664761526502968,19.843039783169658,29.528813326526503,30.306651399931447,0.009416079,2802.734375,0.20074462890625,0.30954819917678833,5.4777585321404505,0.011549317,1
8,171243-9-0-11.wav,-229.65783773100236,103.01380722114057,-36.50453098819845,13.106810944634722,-25.545391029451462,-24.611235850668145,-17.127785378095037,-12.562758480607306,-9.969939958967789,-17.022118373712427,-19.484903074263276,-5.944038258612971,-16.075562700466104,0.024796966,1513.5988171890654,1472.167363205039,33.86772061172854,11.25223157943727,14.14762418005067,20.23727317397008,17.46869315747446,20.093020487778382,29.990749970752304,0.013668578,2870.535714285714,0.12773592509920634,0.07210259139537811,1.3192207116276249,0.0006492752,9
8,171243-9-0-123.wav,-218.71977806292728,85.51286176137967,-30.8605790228423,8.927484419756569,-25.079906886867832,-25.412442620402835,-30.181639881758432,-11.939587423256022,-18.010111956730956,-16.37111942110864,-11.548835161495795,-7.475115823770176,-11.395544486734618,0.02866287,1683.4809705925268,1622.1606006739878,33.18411676910374,11.860899692265097,16.239612647908036,20.89140802965455,18.342869723737195,19.962829905164444,31.466639963146488,0.018241722,3254.5882936507937,0.12034195188492064,-0.10011675208806992,1.2211328078748656,0.0008641036,9
8,171243-9-0-31.wav,-252.43983780792473,107.58154530576347,-35.13439689688713,12.038167378673615,-28.590136118085987,-20.01557440167654,-20.701000684364708,-14.400587924627859,-9.502990619089411,-19.27225165061999,-20.52402094015237,-5.118665716724292,-19.663528945617394,0.020576358,1426.7579983558235,1437.9663517854376,34.12550906474169,11.713752052456789,15.010672961539466,19.642381477517002,17.800379355063082,19.467286733309905,29.091819226166848,0.010939734,2798.1150793650795,0.11007641989087301,0.029515158385038376,0.28500844232948497,0.00043020732,9
8,171243-9-0-49.wav,-229.66950691105404,87.99809025293534,-42.81845495454193,13.12869337858761,-29.831153102782853,-17.044177797114937,-28.192194186685366,-12.924426683164066,-7.5553474525390145,-18.033042948374607,-18.601026453577827,-17.88457940599552,-8.403277405119097,0.023365077,1716.4211687173404,1522.4451551456582,31.686013624310423,11.473634805737179,16.25229934389946,19.71257579732154,18.52832336614033,19.66966618604859,32.236627829189835,0.017805114,3270.3993055555557,0.1436554439484127,-0.020589780062437057,0.4296651661591997,0.0005616885,9
8,171243-9-0-81.wav,-163.47009539934936,94.39238517536245,-54.67396773376355,6.07868457576646,-29.206167062644386,-21.988398519024532,-31.85467450323127,-24.779676190896446,-17.329498721182755,-16.4515752123274,-18.415378344775355,-22.217715123920122,-5.2812752278852875,0.056543164,1583.2338713493416,1408.725625846287,32.181948028984216,12.776878920600112,17.04361186131299,20.385016424063757,19.09815896230606,21.140494878248976,34.28555435712549,0.011408814,2866.2574404761904,0.13403707837301587,0.0592234805226326,1.8077286754977742,0.0036453728,9
8,171243-9-0-85.wav,-199.7795120766667,96.91097645305368,-53.66928956249861,10.023087854452756,-25.690170711926516,-24.80760964024016,-32.719520987516546,-18.60703916202259,-13.529221531744216,-9.305848841785059,-10.232652299729155,-20.424658503500073,-11.077443949484392,0.037549447,1575.4547284896046,1391.928733419114,32.52829376787814,12.36066223723843,15.495823852310409,21.835479572269797,18.539233082107387,22.559412009079498,32.861712440107276,0.010215635,2812.81001984127,0.13591657366071427,0.04575043171644211,0.8785700231304889,0.0014716425,9
8,171243-9-0-91.wav,-203.43793878189587,97.93609481920322,-55.03320325402422,12.178833133341191,-27.164857972956487,-23.054674293159426,-33.39660630537086,-24.94837677945875,-19.731713332130454,-12.061029692557911,-9.637799538036438,-16.246467555100065,-8.68601861498595,0.036922973,1545.8611848459202,1368.5305336999506,32.855011977196035,12.637824370929785,15.333430546848163,21.218233324265004,18.806106813762636,21.952444030925832,32.6661094495011,0.009789542,2788.4424603174602,0.13680013020833334,0.01951870508491993,0.6827760527250546,0.0014264979,9
4,171249-1-0-0.wav,-233.40219336652544,139.67056627725165,-52.42677096509828,-15.630494058400474,15.994517390104043,9.640144066158955,8.532831106244052,7.498456358143066,9.978199838766697,3.924847341438485,-11.891179887180419,10.65561661474632,8.59477629858215,0.05219985,1177.1087540373908,1133.8407699095285,16.99081202867209,10.885583234030486,16.497639990410363,21.455892548659364,24.31285415992529,24.41882257378424,25.605377599411014,0.0018380582,1851.5625,0.11238606770833333,0.15204913914203644,-0.05912329122962001,0.0027779664,1
